file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.43844567165691445,0.025950044129101093,0.04045097006644147,0.028243742963258236,0.003186906181173547,0.33651709522860507,0.008580039043340126,0.11862553073116616
2,0.3082264129580719,0.007223611577213971,0.03531385046093088,0.026964222625261495,0.003801602873890695,0.534478172177902,0.02913146687421019,0.054860660452519305
3,0.803077852430576,0.004180092297733513,0.02398837416762009,0.002169755977975028,0.0017639174732655709,0.15046356424332788,0.003919526341221883,0.010436917068280009
4,0.816004438985988,0.010177336216633808,0.02635822961179799,0.014575762692466018,0.0020887489831492084,0.08582692282002068,0.008322492285291049,0.036646068404653544
5,0.9638307691288176,0.0022275599714608875,0.0015702776735774721,0.0011972796355197738,0.0007605250312586577,0.016369572928725155,0.001544602172802065,0.012499413457838249
6,0.7143009189437822,0.004472329409674529,0.025498500317504277,0.0026781440766785345,0.0017894084059544495,0.23548352297745245,0.0043746326214253225,0.01140254324752828
7,0.02690781557428159,0.015543979349816536,0.03906123225521717,0.12002797560517281,0.012602151265169021,0.173989613525403,0.04496967189574371,0.566897560529196
8,0.7820951231351424,0.006864362369399064,0.026067576868557703,0.013605476842478871,0.0030990509833256595,0.11995435949452954,0.015002198444868654,0.03331185186169867
9,0.10093989850755983,0.016771937270063424,0.049959841218676616,0.04677318155129731,0.011527604272124198,0.30496592625615876,0.35396492571466687,0.11509668520945286
10,0.21213157924195428,0.010444261091929226,0.05407583706613339,0.04722511064742266,0.005424103789995015,0.49655013924864333,0.04709709198847792,0.12705187692544417
11,0.10790669346253677,0.008366341245179185,0.04133946072765891,0.03376067296614574,0.004442612209592744,0.6955192122440578,0.03346898458983061,0.07519602255499816
12,0.6880796295451447,0.003887215184600438,0.028940575550420535,0.0030742481008549827,0.0018080118802125604,0.25698074925864484,0.004483481744692915,0.012746088735429564
13,0.8625031212284971,0.0022889754321535555,0.007027255335457661,0.0010459042853734727,0.0008622506311223617,0.11809984818765437,0.002097571797866297,0.006075073101874966
14,0.9660973917203342,0.0002851962812018911,0.010667805560251013,0.000548379689891259,0.0013469536209023644,0.017206611056089567,0.0029190766430227393,0.00092858542830688
15,0.9148313521556823,0.0027718893471295482,0.05207466210022824,0.0014661879159989827,0.0010013050586943843,0.01823374526299506,0.002776364296781716,0.006844493862490031
16,0.5183747964217101,0.008764399510467648,0.04154649277932245,0.02884215932328331,0.004224172770449305,0.2941447596676009,0.0302859888520354,0.07381723067513124
17,0.2092614705300635,0.010833206429122486,0.047298977632062957,0.04191081935067209,0.004060705211874494,0.4786683324217148,0.010500456545411749,0.19746603187907796
18,0.21213157924195428,0.010444261091929226,0.05407583706613339,0.04722511064742266,0.005424103789995015,0.49655013924864333,0.04709709198847792,0.12705187692544417
19,0.6922209612676102,0.005536780433640343,0.026597635109507335,0.003715897867310368,0.0018506089849680126,0.24948849736993275,0.004609087536664334,0.015980531430366898
20,0.8370752402405368,0.0034148292930298463,0.027072124712888217,0.0018571083109293902,0.001754375196684258,0.11615464448165061,0.003638620290613236,0.00903305747366727
21,0.8378789539716914,0.006046271483903327,0.0229498479312568,0.00977725196044575,0.002683959619276711,0.08589343407151706,0.011092383851125244,0.023677897110783892
22,0.027888530635349622,0.012642968057269896,0.04518391166325952,0.022870170296535694,0.00988437115522373,0.04880991560899251,0.7344740108845562,0.09824612169881267
23,0.21213157924195428,0.010444261091929226,0.05407583706613339,0.04722511064742266,0.005424103789995015,0.49655013924864333,0.04709709198847792,0.12705187692544417
24,0.8122290272988754,0.003113240631159347,0.02707864894578167,0.002261615531654352,0.0017763497662610227,0.13984227612038092,0.00373246528754473,0.009966376418342535
25,0.017911424721387747,0.005035690524537238,0.05914929527709152,0.01527589680283071,0.003090107477487216,0.8279918110984025,0.010117407353118611,0.06142836674514437
26,0.026878064576903168,0.005781787702996058,0.045326132022564164,0.013287303263127237,0.0034048062197481184,0.8294071061910464,0.04624703775272205,0.02966776227089248
27,0.706504139967362,0.004476826947332418,0.025572377473443472,0.0027200466312732193,0.0017893838201348147,0.24307483448053535,0.004400918601872243,0.011461472078046202
28,0.6883829137555079,0.004178207421421415,0.02481684361341454,0.0038873273505431846,0.0018500628258537916,0.2546194452362015,0.004576939926873745,0.017688259870184096
29,0.006896009727239339,0.029939542718986068,0.0044267944906985065,0.04454536331161727,0.007672149393057581,0.010299767226343551,0.113264271326689,0.7829561018053687
30,0.0032427568440440142,0.007976987453479592,0.007105830962109127,0.8087882491284237,0.013132673745091706,0.009379038735697643,0.014803411973941501,0.13557105115721294
31,0.007359924550814074,0.006899368547490069,0.8869222631529039,0.00876136850082756,0.005365845388343828,0.05408730163130289,0.01157756595391436,0.019026362274403387
32,0.21213157924195428,0.010444261091929226,0.05407583706613339,0.04722511064742266,0.005424103789995015,0.49655013924864333,0.04709709198847792,0.12705187692544417
33,0.9574195576081046,0.0005829185561997545,0.016888250819176907,0.00043570181116708926,0.0006732543968783362,0.018463025461011147,0.0009943712815901195,0.004542920065872318
34,0.002768780399145405,0.008607632843775229,0.007361857370553369,0.8129009404691163,0.011297014781277053,0.009171332260916206,0.01439127815269697,0.13350116372251952
35,0.706504139967362,0.004476826947332418,0.025572377473443472,0.0027200466312732193,0.0017893838201348147,0.24307483448053535,0.004400918601872243,0.011461472078046202
36,0.21118776038169365,0.01041703978201247,0.053900399793511106,0.047017689977548495,0.005410906704569154,0.49893057577847194,0.04689396897977996,0.12624165860241346
37,0.4507377930645404,0.012852098437602466,0.04652061914371197,0.033192733730415404,0.004629484652991104,0.26926585162602423,0.010246497156778955,0.1725549221879351
38,0.8206346930131971,0.0040399740341208945,0.02361213034262373,0.0020645420808241698,0.0017557031040322643,0.13393865701192012,0.0037981016238370587,0.010156198789444631
39,0.89302184145548,0.0027768120250435623,0.006654720702068351,0.0006116119803033197,0.0008061141593655755,0.08782764894899983,0.00245806511113317,0.005843185617606033
40,0.07290825214481976,0.007579704215786884,0.034590172884788405,0.0352714617175943,0.0055995000569680885,0.7355631813685113,0.028250821586844544,0.08023690602468661
41,0.21265468453454014,0.01044123527372335,0.0540563180442759,0.04718971016922651,0.005421822630737584,0.4962261759492597,0.04706649892834261,0.12694355446989458
42,0.9521592278015327,0.0011352970833555388,0.022038705716472994,0.0005330827650602063,0.000620697654861113,0.017917420866957957,0.001104094940073369,0.0044914731716862
43,0.18156159998462215,0.01110011247571511,0.05341882609522557,0.09606425657427137,0.006154276034611153,0.4784341949249398,0.047967838252665713,0.12529889565794858
44,0.18463967321797678,0.009986395619280074,0.051248056643882205,0.04419563862146391,0.0052117482806274896,0.5460861420825179,0.04402234486218504,0.11461000067206692
45,0.7827138094444274,0.009351412603480434,0.0240698760396192,0.0055174699672670335,0.001901365027400618,0.14925437473626055,0.0043958074291952426,0.02279588475234961
46,0.2121315792392959,0.01044426109202352,0.0540758370660214,0.047225110647666074,0.005424103790064922,0.4965501392396464,0.04709709198861933,0.12705187693666212
47,0.23974585555506475,0.01028537013407468,0.05285734199717478,0.04511091997248356,0.005313894711686003,0.4808440581443057,0.04525272856897993,0.12058983091623024
48,0.7209896065110717,0.004470145323120877,0.025537893991983668,0.0026945775002024277,0.001795061814245256,0.22846619342036464,0.004377232393333464,0.011669289045677713
49,0.12603312020918092,0.011246959918236066,0.04596091701026682,0.1110884617762157,0.006766264208864874,0.5131493792991527,0.07497977625027959,0.11077512132780314
50,0.0033232971511668874,0.008254220235843985,0.007624062837200017,0.7908900072599999,0.012585237576612684,0.009263195454008517,0.015784139145545998,0.1522758403396222
