file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.003045050939545035,0.00034362629085080696,0.9670179843902588,0.01300473716109991,0.00032417388865724206,0.0034942561527714134,0.0018095701350830495,0.010960575938224793
2,0.8646739840507507,0.0005160929111298173,0.005422364501282573,0.0022625681245699524,0.0006035483034793288,0.08864325061440467,0.011665904847905039,0.026212288439273833
3,0.9982291698455811,8.802275624475442e-05,0.000202435243409127,9.550644026603549e-05,2.014861056522932e-05,0.0006893861514981836,0.00018657974724192172,0.0004887630115263164
4,0.44507343173027036,0.0017967779655009507,0.049079062044620515,0.06558142974972725,0.007916683610528708,0.07651434764266014,0.09999609887599945,0.25404215455055235
5,0.9787258386611939,0.000261736307584215,0.0019028390059247613,0.0017165723722428084,0.0001024675788357854,0.0030751238577067853,0.000783394044265151,0.013432045467197895
6,0.005687381885945797,0.00038154873182065784,0.004291389579884708,0.0005399285699240863,4.017692990601063e-05,0.9856553792953491,0.0006194808811414987,0.002784705301746726
7,0.0002113452763296664,0.00013953485467936843,0.0004991193185560405,0.75231773853302,0.0008474915404804051,0.02137412168085575,0.0007813735399395227,0.22382927536964417
8,0.923439109325409,0.0021271721459925176,0.013182218931615353,0.002370834001339972,0.0003389284567674622,0.031209053099155427,0.004177998006343842,0.023154694214463235
9,0.9756596922874451,0.00020572651555994526,0.0006674147967714817,0.0007633182511199265,0.00018995810532942414,0.005613106396049261,0.0022269626031629743,0.014673806261271238
10,0.5058544337749481,0.006300430931150913,0.2018427699804306,0.013474848307669162,0.004581921873614192,0.05352618917822838,0.060349990427494046,0.15406941324472428
11,0.0015686062048189341,0.0006253683532122523,0.0029115192126482727,0.0011727804783731699,0.00036407374136615545,0.9872955203056335,0.00121651126537472,0.0048456067685037855
12,0.7825128555297851,0.10391350612044334,0.031501951068639754,0.005537746893242002,0.00032103355915751307,0.0457428127527237,0.006453301757574081,0.02401679288595915
13,0.9984501600265503,4.995829476683866e-05,0.00010208468011114746,9.785231231944636e-05,2.350368376937695e-05,0.0006367316236719489,9.413838924956507e-05,0.0005455792008433491
14,0.992267656326294,0.00016816276984172874,0.0017009028932079672,0.000574126438004896,0.0002218711524619721,0.0011360663746017962,0.0007316076138522476,0.0031996477395296098
15,0.96935533285141,0.00020377362961880862,0.021251024072989823,0.0006461526645580307,0.00024147147341864185,0.000928557844599709,0.0017392195295542479,0.0056344423443079
16,0.9966326355934143,4.3670683226082474e-05,0.00019257897220086305,0.00029863123199902475,3.4112517096218656e-05,0.0010709212394431234,0.00039054638473317026,0.0013369094929657876
