file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.0010203637357335538,0.00042709825211204586,0.9711593747138977,0.005431882617995143,0.0005652878258842975,0.0017608079360798001,0.006646743323653936,0.012988441437482835
2,0.8809141874313354,0.00018924102041637526,0.0022341082338243725,0.0038408232852816583,0.0007176381244789809,0.015843394212424755,0.009502935619093478,0.08675768114626407
3,0.9990445017814636,1.7079731514968442e-05,0.00015538884908892215,9.31636561290361e-05,8.794803898126702e-06,0.00019836359278997407,5.908586499572266e-05,0.00042362212261650713
4,0.02099597305059433,0.001153159886598587,0.007138182315975428,0.0872066631913185,0.005493044061586261,0.037971743196249005,0.27082288563251494,0.5692183494567871
5,0.9982427716255188,3.021571455974481e-05,0.00023489930026698858,0.0002958480879897252,1.7784910960472188e-05,0.00029993781936354935,6.121373153291642e-05,0.0008173246751539409
6,0.00351721765473485,0.0003301523305708542,0.004873044206760824,0.0005411044810898602,3.9857070805737746e-05,0.9877848744392395,0.0006346538837533444,0.002279086667113006
7,0.00019351562805240973,0.000165904920140747,0.0004517633526120335,0.6528649926185608,0.0011232936987653375,0.03412455059587956,0.0010484028549399226,0.31002755761146544
8,0.9375159859657287,0.0017578804632648825,0.005922059342265129,0.0027640071930363774,0.000469840900041163,0.025266600586473942,0.0035441632848232985,0.02275947146117687
9,0.7942226767539978,0.0007952641404699534,0.004964857501909137,0.005433078343048692,0.0005700535257346928,0.11615576595067978,0.019198503438383342,0.058659756928682326
10,0.7537082076072693,0.002523099351674318,0.03416094854474068,0.009083564160391688,0.0013972578104585408,0.028151917457580566,0.04522130638360977,0.12575368881225585
11,0.005344630824401975,0.0005100565904285759,0.0004387805238366127,0.001102050591725856,9.591819616616704e-05,0.9822386860847473,0.0008307526353746652,0.009439122956246137
12,0.9662980914115906,0.013462346466258168,0.0037787407636642456,0.0015269943280145526,0.00011193512837053277,0.006472481368109584,0.0010130012524314225,0.007336402777582407
13,0.9985454320907593,6.622821711061988e-05,0.00022376127017196268,0.00020931248436681927,2.1472345179063267e-05,0.00040642317035235467,8.766122700762936e-05,0.00043970888364128766
14,0.9450675010681152,0.00064028920896817,0.023977764323353766,0.002493568486534059,0.0006640773441176862,0.008932804409414529,0.002475985838100314,0.01574800591915846
