file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.0007071678963257,0.0002732751050643856,0.9788562655448914,0.005588093883125111,0.0002305164402059745,0.0013536508951801807,0.00442508343840018,0.008565939380787313
2,0.8793718874454499,0.0004091687223990448,0.0016812282381579277,0.0019049555790843441,0.0005890059823286719,0.038564867153763775,0.006296495662536473,0.07118239579722285
3,0.9991140902042388,2.744665589489159e-05,0.00016840087264426983,4.5167125063017013e-05,1.2921142933919326e-05,0.0002218368223111611,8.722118000150659e-05,0.00032291862080455756
4,0.0906894214451313,0.001779442562838085,0.021196594880893826,0.06748917186632752,0.009545999084366485,0.05514401635155082,0.07445095581933855,0.6797044008970261
5,0.9798147618770598,0.0002593446617538575,0.002610289357835427,0.002238035868504085,0.00012246088135725586,0.003547642385819927,0.0007660660921828821,0.010641392297111453
6,0.003529193601571024,0.0004593095734890085,0.005997073173057288,0.0005014538852265105,4.054324363096384e-05,0.9862611413002014,0.000507627560000401,0.002703655988443643
7,0.00018602709569677246,0.00015273850258381574,0.0004153178280830616,0.7787573039531708,0.0009594354894943534,0.01882896972820163,0.0007389367208816111,0.19996127635240557
8,0.947665411233902,0.001668549806345254,0.00805379021912813,0.001562503119930625,0.0003269768902100623,0.022739260690286763,0.0020628835889510808,0.015920609747990967
9,0.9877248406410217,0.00010857531524379738,0.00034761807328322904,0.0005746976865339094,0.00014796766445215325,0.00518910038517788,0.0010967682756017894,0.004810429795179516
10,0.3735437750816345,0.009546447079628706,0.2421064533293247,0.01477951279375702,0.004382014053408057,0.053621307015419006,0.04217224381864071,0.2598482519388199
11,0.002311685893801041,0.001406322998809628,0.0011548895723535678,0.000999483205669094,0.00021643214931827968,0.9864517331123352,0.0009222364198649301,0.006537203316111117
12,0.9359718769788741,0.02731354064308107,0.014374727220274509,0.0013317818767973222,8.939780982473166e-05,0.012772068963386118,0.0013113807712215931,0.006835217296611518
13,0.9987335383892058,3.4593435429997044e-05,7.051421853248029e-05,7.67893105148687e-05,2.1171583966861366e-05,0.0005620611722406465,5.6737543127383104e-05,0.0004445948303327896
14,0.9900690972805023,0.00020369548637972913,0.0031681920809205617,0.0008202822442399337,0.0002363576602874673,0.0012387594950268976,0.0008273027080576867,0.0034363108745310454
15,0.9837943434715272,0.0001451189411454834,0.01114841217349749,0.00040377710101893174,0.00015673547713959126,0.00046022292299312533,0.0007545463973656296,0.0031368507421575486
16,0.9979370385408401,4.668928404498729e-05,9.398779839102645e-05,0.0001342308252787916,2.6514656906329036e-05,0.0007895366848970298,0.00027822036499856043,0.0006937872065464034
17,3.394361840491911e-05,3.4914336902147617e-05,0.001255081489944132,0.0037206536624580623,6.650081431871512e-05,0.9864146322011947,0.001718573823745828,0.0067556827678345146
18,0.9979879885911942,0.00015839656261960045,0.00021130026871105657,0.0002010468095249962,2.1890574794269926e-05,0.0006202242992003448,0.00022564756909559947,0.0005735114420531317
19,0.9913455545902252,0.00013293764532136266,0.0027344405592884874,0.0005925836318056099,8.658275910420342e-05,0.001777032428071834,0.000540990384615725,0.0027898751315660773
20,0.9996353328227996,6.570325660959497e-06,4.966289679941838e-05,2.3873332747825773e-05,4.564429548281623e-06,0.00014008776761329498,4.244841375111719e-05,9.746856976562414e-05
21,0.9950370132923126,9.9205071637698e-05,0.0014664817645098083,0.0002660600264789536,5.945259881627862e-05,0.0010388488793978468,0.0002939507241535466,0.0017389921034919099
22,0.0010960046798572875,0.0007563193743408192,0.003448162131826393,0.16811172710731623,0.0007448698481312021,0.014274369645863772,0.6848628386855126,0.12670571003109216
23,0.0017691282293526456,0.0007413078252284321,0.8992296844720841,0.0031608759687514975,0.0010763988066173624,0.013796159205958248,0.006653078302042558,0.07357335723936557
24,0.9914232671260834,0.00016508206172147764,0.0017786857031751426,0.0007985274976817891,6.99346912369947e-05,0.0014956313039874657,0.00027948383212788035,0.003989374119555578
25,0.0003017646005901042,1.2511421323324612e-05,0.0009140458103502169,0.00014695997215312672,2.902419655583799e-05,0.9981379449367525,4.519456724665361e-05,0.00041255483738495975
26,4.505980759859085e-05,1.0252489937556673e-05,6.674300366285024e-05,0.0002556098083005054,3.44556103755167e-05,0.9983416587114334,0.0006629600437008775,0.0005832635069964454
27,0.003632743761409074,0.0008093509139143862,0.004936726280720904,0.0005096819615573623,4.200421290079248e-05,0.9867505609989167,0.0005206585105042903,0.0027982643456198274
28,0.9716707587242128,0.0004264753762981855,0.0014132645883364603,0.006275358411949128,0.0026411456725327297,0.004253322194563225,0.0046047780138906095,0.008714899595361203
29,0.002022561605554074,0.0002895449011703022,0.0003947065655665938,0.002082249944214709,0.00017857770435512066,0.0014385669986950232,0.06598534118384122,0.9276084482669831
30,0.00012107093043596249,0.00011033911268896191,0.0004091089278517757,0.8905751049518585,0.0010659538107574917,0.013933783024549484,0.00048651638644514616,0.093298121355474
