file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
1,0.0006003988499287515,0.0005451783654280007,0.9732798099517822,0.005479002557694912,0.00029189145716372876,0.001924848835915327,0.006432576198130846,0.01144627584144473
2,0.8648500680923462,0.0003064315038500354,0.002046924876049161,0.0012807233026251197,0.0005761117412475869,0.042505943961441514,0.006258860137313605,0.08217492848634719
3,0.9988663792610168,2.7059606509283185e-05,0.00023858450294937937,7.200944746728055e-05,1.724240446492331e-05,0.00023427912092301994,8.757787509239279e-05,0.0004568611562717706
4,0.04805075991898775,0.0016814794042147696,0.028866055235266686,0.06510682441294194,0.0061790813924744725,0.04561315253376961,0.07564897164702415,0.7288536906242371
5,0.9730313777923584,0.00017558274194016122,0.003886635322123766,0.003168626758269966,0.00011280892140348442,0.004757005791179836,0.0014454016520176083,0.013422575127333403
6,0.005177748668938875,0.0007184473506640643,0.005382517399266362,0.0009971441933885217,7.354857661994174e-05,0.9817533969879151,0.0010595913627184927,0.004837598837912083
7,0.00012070551165379583,0.00013941655488451942,0.0004441026714630425,0.838629424571991,0.0009178103180602192,0.019455789774656295,0.0010235589114017784,0.1392691820859909
8,0.9273447632789612,0.0017133795889094471,0.010347823332995176,0.002153191901743412,0.00037097141903359444,0.03608173877000809,0.0027860341127961875,0.019202071242034435
9,0.9896870613098144,7.396334913210013e-05,0.00046794723020866514,0.0006428870430681855,0.00015152744854276534,0.003919299808330834,0.00114442128688097,0.0039129109587520364
10,0.41581088304519653,0.00893580624833703,0.2375880926847458,0.0196529908105731,0.002475820924155414,0.039133486524224284,0.04003234654664993,0.23637058734893798
11,0.0016048800898715854,0.001052436139434576,0.0014411422947887332,0.0010963091510348022,0.00024167653609765693,0.9886608362197876,0.0007242854975629598,0.005178466904908419
12,0.9474064350128174,0.010854053869843483,0.012564877979457378,0.0014255970832891761,0.00011252207332290709,0.01589541733264923,0.002333267335779965,0.009407817665487529
13,0.9982024073600769,4.364824490039609e-05,8.417891076533124e-05,0.00012741005048155785,2.3163850892160552e-05,0.000693393312394619,0.00010085925605380907,0.0007249425980262458
14,0.9884490489959716,0.00019381018209969626,0.004480163450352848,0.0009517304308246822,0.00019023885724891442,0.001059034900390543,0.0009127500467002392,0.003763252100907266
15,0.9825963735580444,0.00018076134510920384,0.011234299931675195,0.0006754075409844517,0.00014806923136347904,0.0004311909200623631,0.0010503153782337904,0.0036835679318755867
